Username,mal_id,score
"['ArcadeRice', 125036, 9]"
"['ArcadeRice', 126291, 5]"
"['ArcadeRice', 18619, 7]"
"['ArcadeRice', 33327, 8]"
"['ArcadeRice', 77815, 7]"
"['ArcadeRice', 81117, 7]"
"['ArcadeRice', 92149, 8]"
"['ArcadeRice', 109907, 8]"
"['ArcadeRice', 123439, 6]"
"['ArcadeRice', 100217, 8]"
"['ArcadeRice', 54779, 5]"
"['ArcadeRice', 102980, 8]"
"['ArcadeRice', 12451, 6]"
"['ArcadeRice', 100128, 8]"
"['ArcadeRice', 123150, 6]"
"['ArcadeRice', 53, 7]"
"['ArcadeRice', 115686, 4]"
"['ArcadeRice', 69505, 6]"
"['ArcadeRice', 49865, 8]"
"['ArcadeRice', 97760, 7]"
"['ArcadeRice', 103942, 8]"
"['ArcadeRice', 59961, 7]"
"['ArcadeRice', 86337, 7]"
"['ArcadeRice', 107931, 9]"
"['ArcadeRice', 94919, 7]"
"['ArcadeRice', 103890, 0]"
"['ArcadeRice', 48473, 5]"
"['ArcadeRice', 114755, 7]"
"['ArcadeRice', 97374, 7]"
"['ArcadeRice', 127226, 5]"
"['ArcadeRice', 124007, 7]"
"['ArcadeRice', 118858, 7]"
"['ArcadeRice', 70801, 0]"
"['ArcadeRice', 111767, 6]"
"['ArcadeRice', 121329, 7]"
"['ArcadeRice', 933, 0]"
"['ArcadeRice', 91037, 6]"
"['ArcadeRice', 98270, 0]"
"['ArcadeRice', 125892, 6]"
"['ArcadeRice', 16922, 7]"
"['ArcadeRice', 114595, 5]"
"['ArcadeRice', 564, 0]"
"['ArcadeRice', 98720, 7]"
"['ArcadeRice', 129187, 0]"
"['ArcadeRice', 123101, 7]"
"['ArcadeRice', 35243, 9]"
"['ArcadeRice', 12269, 0]"
"['ArcadeRice', 696, 7]"
"['ArcadeRice', 114825, 7]"
"['ArcadeRice', 41629, 0]"
"['ArcadeRice', 94896, 5]"
"['ArcadeRice', 120451, 7]"
"['ArcadeRice', 113138, 0]"
"['Thomadeus', 1101, 0]"
"['Thomadeus', 46282, 0]"
"['Thomadeus', 91711, 0]"
"['Thomadeus', 111767, 8]"
"['Thomadeus', 1131, 0]"
"['Thomadeus', 85968, 10]"
"['Thomadeus', 3928, 0]"
"['Thomadeus', 91941, 10]"
"['Thomadeus', 99969, 0]"
"['Thomadeus', 55215, 0]"
"['Thomadeus', 93753, 9]"
"['Thomadeus', 39139, 7]"
"['Thomadeus', 36099, 5]"
"['Thomadeus', 36719, 1]"
"['Thomadeus', 1605, 0]"
"['Mergulhao', 124221, 0]"
"['Mergulhao', 108407, 3]"
"['Mergulhao', 671, 0]"
"['KbOff115', 126146, 0]"
"['KbOff115', 90125, 0]"
"['KbOff115', 108407, 0]"
"['KbOff115', 108187, 0]"
"['KbOff115', 78537, 0]"
"['KbOff115', 117650, 0]"
"['KbOff115', 44347, 0]"
"['KbOff115', 119161, 10]"
"['KbOff115', 87609, 0]"
"['KbOff115', 62795, 0]"
"['KbOff115', 103851, 8]"
"['KbOff115', 103890, 9]"
"['KbOff115', 42451, 9]"
"['KbOff115', 100448, 8]"
"['KbOff115', 96792, 8]"
"['KbOff115', 91514, 10]"
"['KbOff115', 30315, 8]"
"['KbOff115', 134028, 0]"
"['KbOff115', 24294, 0]"
"['KbOff115', 9711, 0]"
"['KbOff115', 107931, 0]"
"['KbOff115', 110050, 0]"
"['KbOff115', 116778, 0]"
"['KbOff115', 29211, 0]"
"['KbOff115', 336, 0]"
"['KbOff115', 36413, 0]"
"['KbOff115', 110737, 0]"
"['KbOff115', 129608, 0]"
"['KbOff115', 104710, 0]"
"['KbOff115', 122448, 0]"
"['KbOff115', 144829, 0]"
"['KbOff115', 91941, 0]"
"['KbOff115', 70259, 0]"
"['KbOff115', 67645, 0]"
"['KbOff115', 24692, 0]"
"['KbOff115', 11327, 0]"
"['KbOff115', 35573, 0]"
"['KbOff115', 145863, 0]"
"['KbOff115', 112268, 0]"
"['KbOff115', 119216, 0]"
"['KbOff115', 26736, 0]"
"['KbOff115', 117807, 0]"
"['KbOff115', 67615, 0]"
"['KbOff115', 22519, 0]"
"['KbOff115', 104565, 0]"
"['KbOff115', 92149, 0]"
"['KbOff115', 13702, 0]"
"['KbOff115', 112589, 0]"
"['KbOff115', 88660, 0]"
"['KbOff115', 100128, 0]"
"['hoseokices', 121303, 0]"
"['hoseokices', 118873, 0]"
"['hoseokices', 107931, 0]"
"['hoseokices', 124520, 0]"
"['hoseokices', 121870, 0]"
"['hoseokices', 119651, 0]"
"['hoseokices', 117078, 0]"
"['hoseokices', 58563, 0]"
"['hoseokices', 120329, 0]"
"['hoseokices', 122906, 0]"
"['hoseokices', 118085, 0]"
"['hoseokices', 113289, 0]"
"['hoseokices', 101396, 0]"
"['hoseokices', 119161, 0]"
"['hoseokices', 100035, 0]"
"['hoseokices', 122880, 0]"
"['hoseokices', 131674, 8]"
"['hoseokices', 41405, 8]"
"['hoseokices', 94731, 4]"
"['hoseokices', 78859, 5]"
"['hoseokices', 62887, 10]"
"['hoseokices', 30079, 9]"
"['hoseokices', 117474, 8]"
"['hoseokices', 117840, 10]"
"['hoseokices', 142727, 4]"
"['hoseokices', 143161, 7]"
"['hoseokices', 9711, 10]"
"['hoseokices', 132962, 9]"
"['hoseokices', 110359, 10]"
"['hoseokices', 104491, 10]"
"['hoseokices', 128601, 8]"
"['hoseokices', 119392, 10]"
"['hoseokices', 78073, 8]"
"['hoseokices', 136112, 9]"
"['hoseokices', 143897, 6]"
"['hoseokices', 126796, 8]"
"['hoseokices', 134072, 8]"
"['hoseokices', 115289, 8]"
"['hoseokices', 97314, 6]"
"['hoseokices', 133281, 9]"
"['hoseokices', 5293, 10]"
"['hoseokices', 9699, 10]"
"['hoseokices', 30545, 9]"
"['hoseokices', 135100, 10]"
"['hoseokices', 114065, 10]"
"['hoseokices', 93695, 8]"
"['hoseokices', 107177, 6]"
"['hoseokices', 131807, 9]"
"['hoseokices', 958, 7]"
"['hoseokices', 99866, 9]"
"['hoseokices', 70107, 7]"
"['hoseokices', 100249, 9]"
"['hoseokices', 109187, 7]"
"['hoseokices', 143853, 8]"
"['hoseokices', 130442, 10]"
"['hoseokices', 119072, 10]"
"['hoseokices', 23358, 7]"
"['hoseokices', 35719, 10]"
"['hoseokices', 77427, 8]"
"['hoseokices', 133358, 10]"
"['hoseokices', 84255, 9]"
"['hoseokices', 112090, 9]"
"['hoseokices', 136568, 7]"
"['hoseokices', 129723, 9]"
"['hoseokices', 113069, 9]"
"['hoseokices', 27231, 10]"
"['hoseokices', 48523, 9]"
"['hoseokices', 116938, 7]"
"['hoseokices', 122962, 9]"
"['hoseokices', 123605, 4]"
"['hoseokices', 126498, 8]"
"['hoseokices', 142320, 10]"
"['hoseokices', 136569, 7]"
"['hoseokices', 110594, 9]"
"['hoseokices', 97092, 8]"
"['hoseokices', 99221, 10]"
"['hoseokices', 50217, 10]"
"['hoseokices', 116041, 10]"
"['hoseokices', 36407, 7]"
"['hoseokices', 121310, 9]"
"['hoseokices', 104245, 9]"
"['hoseokices', 96792, 10]"
"['hoseokices', 11438, 10]"
"['hoseokices', 135525, 8]"
"['hoseokices', 115365, 10]"
"['hoseokices', 112067, 9]"
"['hoseokices', 109330, 10]"
"['hoseokices', 121796, 9]"
"['hoseokices', 118306, 8]"
"['hoseokices', 56805, 10]"
"['hoseokices', 117198, 10]"
"['hoseokices', 107968, 10]"
"['hoseokices', 103867, 8]"
"['hoseokices', 126503, 8]"
"['hoseokices', 120589, 8]"
"['hoseokices', 140263, 6]"
"['hoseokices', 35211, 9]"
"['hoseokices', 107539, 10]"
"['hoseokices', 126700, 10]"
"['hoseokices', 130948, 6]"
"['hoseokices', 102516, 0]"
"['hoseokices', 100927, 9]"
"['hoseokices', 119662, 9]"
"['hoseokices', 113455, 7]"
"['hoseokices', 132923, 10]"
"['hoseokices', 108310, 6]"
"['hoseokices', 101037, 9]"
"['hoseokices', 123812, 9]"
"['hoseokices', 139954, 9]"
"['hoseokices', 112076, 5]"
"['hoseokices', 25109, 9]"
"['hoseokices', 114642, 8]"
"['hoseokices', 139904, 9]"
"['hoseokices', 124889, 9]"
"['hoseokices', 108825, 8]"
"['hoseokices', 143860, 9]"
"['hoseokices', 132497, 8]"
"['hoseokices', 102178, 7]"
"['hoseokices', 95901, 6]"
"['hoseokices', 128995, 10]"
"['hoseokices', 127366, 10]"
"['hoseokices', 25110, 8]"
"['hoseokices', 143115, 9]"
"['hoseokices', 121082, 10]"
"['hoseokices', 35435, 9]"
"['hoseokices', 102997, 9]"
"['hoseokices', 47939, 8]"
"['hoseokices', 110682, 6]"
"['hoseokices', 86565, 9]"
"['hoseokices', 123189, 9]"
"['hoseokices', 134406, 9]"
"['hoseokices', 127311, 10]"
"['hoseokices', 128941, 10]"
"['hoseokices', 131580, 8]"
"['hoseokices', 13881, 9]"
"['hoseokices', 143063, 10]"
"['hoseokices', 58007, 10]"
"['hoseokices', 142214, 9]"
"['hoseokices', 133899, 9]"
"['hoseokices', 143868, 8]"
"['hoseokices', 90097, 9]"
"['hoseokices', 134687, 10]"
"['hoseokices', 61863, 6]"
"['hoseokices', 60509, 7]"
"['hoseokices', 18200, 9]"
"['hoseokices', 17517, 10]"
"['hoseokices', 135138, 9]"
"['hoseokices', 128118, 10]"
"['hoseokices', 56857, 3]"
"['hoseokices', 8586, 10]"
"['hoseokices', 36277, 9]"
"['hoseokices', 127736, 10]"
"['hoseokices', 119525, 9]"
"['hoseokices', 129917, 10]"
"['hoseokices', 105370, 9]"
"['hoseokices', 20756, 9]"
"['hoseokices', 77601, 8]"
"['hoseokices', 17353, 5]"
"['hoseokices', 131934, 9]"
"['hoseokices', 133353, 8]"
"['hoseokices', 117740, 10]"
"['hoseokices', 436, 6]"
"['hoseokices', 1595, 10]"
"['hoseokices', 88660, 9]"
"['hoseokices', 127719, 8]"
"['hoseokices', 131411, 6]"
"['hoseokices', 34755, 8]"
"['hoseokices', 119454, 9]"
"['hoseokices', 13492, 10]"
"['hoseokices', 103701, 0]"
"['hoseokices', 79085, 0]"
"['hoseokices', 93604, 0]"
"['hoseokices', 39565, 0]"
"['hoseokices', 44347, 0]"
"['hoseokices', 114524, 0]"
"['hoseokices', 24472, 0]"
"['hoseokices', 17541, 9]"
"['hoseokices', 89562, 0]"
"['hoseokices', 26178, 0]"
"['hoseokices', 14902, 0]"
"['hoseokices', 42451, 3]"
"['hoseokices', 2921, 0]"
"['hoseokices', 103856, 0]"
"['hoseokices', 33327, 0]"
"['hoseokices', 35003, 10]"
"['hoseokices', 37565, 0]"
"['hoseokices', 87175, 0]"
"['hoseokices', 139490, 0]"
"['hoseokices', 14498, 0]"
"['hoseokices', 98753, 0]"
"['hoseokices', 24705, 0]"
"['hoseokices', 115856, 0]"
"['hoseokices', 52195, 0]"
"['hoseokices', 103942, 0]"
"['hoseokices', 86566, 0]"
"['hoseokices', 137625, 0]"
"['hoseokices', 127790, 0]"
"['hoseokices', 116653, 0]"
"['hoseokices', 756, 0]"
"['hoseokices', 145, 0]"
"['hoseokices', 634, 0]"
"['hoseokices', 112988, 0]"
"['hoseokices', 66057, 0]"
"['hoseokices', 4207, 0]"
"['hoseokices', 1031, 0]"
"['hoseokices', 139161, 0]"
"['hoseokices', 116655, 0]"
"['hoseokices', 113062, 0]"
"['hoseokices', 57791, 0]"
"['hoseokices', 10179, 0]"
"['hoseokices', 112548, 0]"
"['hoseokices', 1249, 0]"
"['hoseokices', 18844, 0]"
"['hoseokices', 115916, 0]"
"['hoseokices', 112390, 0]"
"['hoseokices', 123626, 0]"
"['hoseokices', 1133, 0]"
"['hoseokices', 94266, 0]"
"['hoseokices', 729, 0]"
"['hoseokices', 59341, 0]"
"['hoseokices', 93609, 0]"
"['hoseokices', 314, 0]"
"['hoseokices', 129913, 0]"
"['hoseokices', 86709, 0]"
"['hoseokices', 120970, 0]"
"['hoseokices', 115217, 0]"
"['hoseokices', 120367, 0]"
"['hoseokices', 112922, 0]"
"['hoseokices', 5454, 0]"
"['hoseokices', 18792, 0]"
"['hoseokices', 128095, 0]"
"['hoseokices', 134649, 0]"
"['hoseokices', 89766, 0]"
"['hoseokices', 775, 0]"
"['hoseokices', 3258, 0]"
"['hoseokices', 136103, 0]"
"['hoseokices', 77609, 0]"
"['hoseokices', 139759, 0]"
"['hoseokices', 140364, 0]"
"['hoseokices', 94597, 0]"
"['hoseokices', 127332, 0]"
"['hoseokices', 122187, 0]"
"['hoseokices', 112091, 0]"
"['hoseokices', 141833, 0]"
"['hoseokices', 116080, 0]"
"['hoseokices', 107948, 0]"
"['hoseokices', 14720, 0]"
"['hoseokices', 585, 0]"
"['hoseokices', 122672, 0]"
"['hoseokices', 132378, 0]"
"['hoseokices', 16276, 0]"
"['hoseokices', 100267, 0]"
"['hoseokices', 381, 0]"
"['hoseokices', 5655, 0]"
"['hoseokices', 122842, 0]"
"['hoseokices', 44307, 0]"
"['hoseokices', 130740, 0]"
"['hoseokices', 119612, 0]"
"['hoseokices', 96334, 0]"
"['hoseokices', 78537, 0]"
"['hoseokices', 38105, 0]"
"['hoseokices', 118196, 0]"
"['hoseokices', 126786, 0]"
"['hoseokices', 101688, 0]"
"['hoseokices', 120481, 0]"
"['hoseokices', 109013, 0]"
"['hoseokices', 92672, 0]"
"['hoseokices', 7989, 0]"
"['hoseokices', 120891, 0]"
"['hoseokices', 143024, 0]"
"['hoseokices', 136471, 0]"
"['hoseokices', 92252, 0]"
"['hoseokices', 81435, 0]"
"['hoseokices', 45143, 0]"
"['hoseokices', 11243, 0]"
"['hoseokices', 33251, 0]"
"['hoseokices', 99397, 0]"
"['hoseokices', 78381, 0]"
"['hoseokices', 30315, 0]"
"['hoseokices', 1033, 0]"
"['hoseokices', 143117, 0]"
"['hoseokices', 86571, 0]"
"['hoseokices', 115345, 0]"
"['hoseokices', 99894, 0]"
"['hoseokices', 443, 0]"
"['hoseokices', 110160, 0]"
"['hoseokices', 110560, 0]"
"['hoseokices', 16084, 0]"
"['hoseokices', 128377, 0]"
"['hoseokices', 84339, 0]"
"['hoseokices', 137200, 0]"
"['hoseokices', 119033, 0]"
"['hoseokices', 114692, 0]"
"['hoseokices', 99316, 0]"
"['hoseokices', 73703, 0]"
"['hoseokices', 6164, 0]"
"['hoseokices', 134586, 0]"
"['hoseokices', 28, 0]"
"['hoseokices', 143621, 0]"
"['hoseokices', 7010, 0]"
"['Cammell123', 115749, 0]"
"['Cammell123', 86337, 7]"
"['Cammell123', 108187, 9]"
"['Cammell123', 140567, 0]"
"['Cammell123', 656, 0]"
"['Cammell123', 72299, 6]"
"['Cammell123', 5157, 8]"
"['Cammell123', 21, 10]"
"['Cammell123', 3645, 8]"
"['Cammell123', 70815, 9]"
"['Cammell123', 123699, 7]"
"['Cammell123', 4941, 7]"
"['Cammell123', 11425, 8]"
"['Cammell123', 7760, 8]"
"['Cammell123', 3107, 9]"
"['Cammell123', 45221, 6]"
"['Cammell123', 64465, 7]"
"['Cammell123', 100448, 0]"
"['Cammell123', 1023, 8]"
"['Cammell123', 11, 9]"
"['Cammell123', 93180, 4]"
"['Cammell123', 121496, 9]"
"['R_2_R', 648, 8]"
"['R_2_R', 119260, 0]"
"['R_2_R', 117332, 0]"
"['R_2_R', 93972, 0]"
"['R_2_R', 130832, 0]"
"['R_2_R', 63579, 6]"
"['R_2_R', 24705, 8]"
"['R_2_R', 143336, 5]"
"['R_2_R', 14710, 6]"
"['R_2_R', 149, 9]"
"['R_2_R', 28226, 8]"
"['R_2_R', 119392, 7]"
"['R_2_R', 96179, 7]"
"['R_2_R', 129281, 5]"
"['R_2_R', 44167, 6]"
"['R_2_R', 116808, 8]"
"['R_2_R', 43555, 8]"
"['R_2_R', 3282, 6]"
"['R_2_R', 100448, 7]"
"['R_2_R', 129608, 8]"
"['R_2_R', 108473, 6]"
"['R_2_R', 123502, 5]"
"['R_2_R', 58141, 9]"
"['R_2_R', 27989, 4]"
"['R_2_R', 110160, 8]"
"['R_2_R', 572, 7]"
"['R_2_R', 76083, 5]"
"['R_2_R', 90993, 9]"
"['R_2_R', 17465, 8]"
"['R_2_R', 8967, 7]"
"['R_2_R', 85802, 7]"
"['R_2_R', 111621, 6]"
"['R_2_R', 114793, 8]"
"['R_2_R', 114627, 6]"
"['R_2_R', 97244, 7]"
"['R_2_R', 72467, 8]"
"['R_2_R', 102165, 7]"
"['R_2_R', 92149, 8]"
"['R_2_R', 122394, 6]"
"['R_2_R', 703, 8]"
"['R_2_R', 44357, 7]"
"['R_2_R', 3749, 8]"
"['R_2_R', 436, 7]"
"['R_2_R', 11734, 8]"
"['R_2_R', 88660, 6]"
"['R_2_R', 128072, 6]"
"['R_2_R', 17051, 0]"
"['R_2_R', 82745, 9]"
"['R_2_R', 118803, 7]"
"['R_2_R', 112922, 8]"
"['R_2_R', 70345, 9]"
"['R_2_R', 336, 0]"
"['R_2_R', 44489, 9]"
"['R_2_R', 41629, 9]"
"['R_2_R', 7519, 0]"
"['R_2_R', 121213, 7]"
"['R_2_R', 80385, 8]"
"['R_2_R', 35513, 0]"
"['R_2_R', 122448, 8]"
"['R_2_R', 136979, 6]"
"['R_2_R', 481, 0]"
"['R_2_R', 42331, 0]"
"['R_2_R', 705, 0]"
"['R_2_R', 3731, 0]"
"['R_2_R', 124845, 7]"
"['R_2_R', 114516, 5]"
"['R_2_R', 55215, 0]"
"['R_2_R', 104, 10]"
